COMMONNAME,RUN,RECOVERYDOMAIN,ESU_DPS,MAJORPOPGROUP,POPID,NMFS_POPID,LOCATIONNAME,POPULATIONNAME,ESAPOPNAME,CBFWAPOPNAME,COMMONPOPNAME,POPFIT,POPFITNOTES,SMOLTEQLOCATION,SMOLTEQLOCPTCODE,OUTMIGRATIONYEAR,CONTACTAGENCY,METHODNUMBER,BESTVALUE,TOTALNATURAL,TOTALNATURALLOWERLIMIT,TOTALNATURALUPPERLIMIT,TOTALNATURALALPHA,AGE0PROP,AGE0PROPLOWERLIMIT,AGE0PROPUPPERLIMIT,AGE1PROP,AGE1PROPLOWERLIMIT,AGE1PROPUPPERLIMIT,AGE2PROP,AGE2PROPLOWERLIMIT,AGE2PROPUPPERLIMIT,AGE3PROP,AGE3PROPLOWERLIMIT,AGE3PROPUPPERLIMIT,AGE4PLUSPROP,AGE4PLUSPROPLOWERLIMIT,AGE4PLUSPROPUPPERLIMIT,AGEPROPALPHA,PROTMETHNAME,PROTMETHURL,PROTMETHDOCUMENTATION,METHODADJUSTMENTS,OTHERDATASOURCES,COMMENTS,NULLRECORD,DATASTATUS,LASTUPDATED,INDICATORLOCATION,CONTACTPERSONFIRST,CONTACTPERSONLAST,CONTACTPHONE,CONTACTEMAIL,METACOMMENTS,SUBMITAGENCY,REFID,UPDDATE,DATAENTRY,DATAENTRYNOTES,COMPILERRECORDID,PUBLISH,SNLOADDATE,VALIDATIONDATE,LASTMODIFIEDDATE,DOWNLOADDATE,DISPLAYNOTE,HLI_LASTUPDATED,ID
Sockeye salmon,Summer,Interior Columbia,"Salmon, sockeye (Snake River ESU)",Stanley Basin,54,220,Redfish Lake,Redfish Lake - summer Sockeye salmon,"Salmon, sockeye (Snake River ESU) Redfish Lake - summer",,,Portion,Estimate includes most of population,"Redfish Lake Creek, RKM = 3",RLCTRP,1995,Idaho Department of Fish and Game,1,Yes,357,,,,,,,,,,,,,,,,,,,,Captive reared and anadromous adult Snake River sockeye salmon monitoring and evaluation (2007-402-00),https://www.monitoringresources.org/Document/Protocol/Details/1913,https://www.monitoringresources.org/Document/Protocol/DownloadDescription/1913,none,,,No,Final,Feb  5 2019 12:00AM,Biologist workbook on shared network,Eric,Johnson,208-939-6713,eric.johnson@idfg.idaho.gov,,IDFG,,,IDFG Streamnet,,2623e268-9705-4fbc-86f7-8cea6b2db5a2,Yes,Dec 27 2016  3:30PM,Feb  7 2019 10:28AM,Feb  7 2019 10:28AM,Feb  8 2019 10:00PM,HLI only,Feb  7 2019 10:28AM,2623e268-9705-4fbc-86f7-8cea6b2db5a2
Sockeye salmon,Summer,Interior Columbia,"Salmon, sockeye (Snake River ESU)",Stanley Basin,54,220,Redfish Lake,Redfish Lake - summer Sockeye salmon,"Salmon, sockeye (Snake River ESU) Redfish Lake - summer",,,Portion,Estimate includes most of population,"Redfish Lake Creek, RKM = 3",RLCTRP,1994,Idaho Department of Fish and Game,1,Yes,1820,,,,,,,,,,,,,,,,,,,,Captive reared and anadromous adult Snake River sockeye salmon monitoring and evaluation (2007-402-00),https://www.monitoringresources.org/Document/Protocol/Details/1913,https://www.monitoringresources.org/Document/Protocol/DownloadDescription/1913,none,,,No,Final,Feb  5 2019 12:00AM,Biologist workbook on shared network,Eric,Johnson,208-939-6713,eric.johnson@idfg.idaho.gov,,IDFG,,,IDFG Streamnet,,f3fbfdb4-fb4e-4890-a59e-10bc78180b39,Yes,Dec 27 2016  3:30PM,Feb  7 2019 10:28AM,Feb  7 2019 10:28AM,Feb  8 2019 10:00PM,HLI only,Feb  7 2019 10:28AM,f3fbfdb4-fb4e-4890-a59e-10bc78180b39
Sockeye salmon,Summer,Interior Columbia,"Salmon, sockeye (Snake River ESU)",Stanley Basin,54,220,Redfish Lake,Redfish Lake - summer Sockeye salmon,"Salmon, sockeye (Snake River ESU) Redfish Lake - summer",,,Portion,Estimate includes most of population,"Redfish Lake Creek, RKM = 3",RLCTRP,1993,Idaho Department of Fish and Game,1,Yes,569,,,,,,,,,,,,,,,,,,,,Captive reared and anadromous adult Snake River sockeye salmon monitoring and evaluation (2007-402-00),https://www.monitoringresources.org/Document/Protocol/Details/1913,https://www.monitoringresources.org/Document/Protocol/DownloadDescription/1913,none,,,No,Final,Feb  5 2019 12:00AM,Biologist workbook on shared network,Eric,Johnson,208-939-6713,eric.johnson@idfg.idaho.gov,,IDFG,,,IDFG Streamnet,,8ce13a48-8a51-4f11-a6bf-950471f31dae,Yes,Dec 27 2016  3:30PM,Feb  7 2019 10:28AM,Feb  7 2019 10:28AM,Feb  8 2019 10:00PM,HLI only,Feb  7 2019 10:28AM,8ce13a48-8a51-4f11-a6bf-950471f31dae
Steelhead,Winter,Interior Columbia,Steelhead (Middle Columbia River DPS),Cascades Eastern Slope Tributaries,60,251,Fifteenmile Creek,Fifteenmile Creek - winter Steelhead,Steelhead (Middle Columbia River DPS) Fifteenmile Creek - winter,Fifteenmile Subbasin Winter Steelhead,Fifteenmile Creek,Same,,Fifteenmile Creek,,2016,Oregon Department of Fish and Wildlife,1,Yes,17508,13235,24301,0.05,,,,0.563,,,0.432,,,0.005,,,,,,,Interim Protocol - Fifteenmile Creek Adult and Juvenile Steelhead Abundance and Distribution,https://www.monitoringresources.org/Document/Protocol/Details/2176,,,,,No,Draft,Sep 21 2017 12:00AM,Pierson et al. 2017,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Sep 21 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30618020301,Yes,Aug 24 2018 10:34AM,Aug 24 2018 10:35AM,Aug 24 2018  6:55PM,Feb  8 2019 10:00PM,Age Data,,2AF8090F-05DB-46A8-B1DE-9ADF539F3DA2
Steelhead,Winter,Interior Columbia,Steelhead (Middle Columbia River DPS),Cascades Eastern Slope Tributaries,60,251,Fifteenmile Creek,Fifteenmile Creek - winter Steelhead,Steelhead (Middle Columbia River DPS) Fifteenmile Creek - winter,Fifteenmile Subbasin Winter Steelhead,Fifteenmile Creek,Same,,Fifteenmile Creek,,2015,Oregon Department of Fish and Wildlife,1,Yes,8317,6941,8645,0.05,,,,0.855,,,0.145,,,0.001,,,,,,,Interim Protocol - Fifteenmile Creek Adult and Juvenile Steelhead Abundance and Distribution,https://www.monitoringresources.org/Document/Protocol/Details/2176,,,,,No,Draft,Sep 21 2017 12:00AM,Pierson et al. 2017,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Sep 21 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30618020301,Yes,Aug 24 2018 10:35AM,Aug 24 2018 10:36AM,Aug 24 2018  6:55PM,Feb  8 2019 10:00PM,Age Data,,AD8FD721-FD8C-4C8B-A8B5-84B10880C2A4
Steelhead,Winter,Interior Columbia,Steelhead (Middle Columbia River DPS),Cascades Eastern Slope Tributaries,60,251,Fifteenmile Creek,Fifteenmile Creek - winter Steelhead,Steelhead (Middle Columbia River DPS) Fifteenmile Creek - winter,Fifteenmile Subbasin Winter Steelhead,Fifteenmile Creek,Same,,Fifteenmile Creek,,2014,Oregon Department of Fish and Wildlife,1,Yes,10601,6988,18624,0.05,,,,0.716,,,0.282,,,0.003,,,,,,,Interim Protocol - Fifteenmile Creek Adult and Juvenile Steelhead Abundance and Distribution,https://www.monitoringresources.org/Document/Protocol/Details/2176,,,,,No,Draft,Sep 21 2017 12:00AM,Pierson et al. 2017,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Sep 21 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30618020301,Yes,Aug 24 2018 10:35AM,Aug 24 2018 10:35AM,Aug 24 2018  6:55PM,Feb  8 2019 10:00PM,Age Data,,59AED288-82BE-40F9-ABFA-90AF2A33D4A0
Steelhead,Winter,Interior Columbia,Steelhead (Middle Columbia River DPS),Cascades Eastern Slope Tributaries,60,251,Fifteenmile Creek,Fifteenmile Creek - winter Steelhead,Steelhead (Middle Columbia River DPS) Fifteenmile Creek - winter,Fifteenmile Subbasin Winter Steelhead,Fifteenmile Creek,Same,,Fifteenmile Creek,,2013,Oregon Department of Fish and Wildlife,1,Yes,33311,28580,39842,0.05,,,,0.8,,,0.198,,,0.002,,,,,,,Interim Protocol - Fifteenmile Creek Adult and Juvenile Steelhead Abundance and Distribution,https://www.monitoringresources.org/Document/Protocol/Details/2176,,,,,No,Draft,Sep 21 2017 12:00AM,Pierson et al. 2017,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Sep 21 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30618020301,Yes,Aug 24 2018 10:35AM,Aug 24 2018 10:35AM,Aug 24 2018  6:55PM,Feb  8 2019 10:00PM,Age Data,,7AE863D4-275A-4A58-A5CF-DD6A3F639BF6
Steelhead,Winter,Interior Columbia,Steelhead (Middle Columbia River DPS),Cascades Eastern Slope Tributaries,60,251,Fifteenmile Creek,Fifteenmile Creek - winter Steelhead,Steelhead (Middle Columbia River DPS) Fifteenmile Creek - winter,Fifteenmile Subbasin Winter Steelhead,Fifteenmile Creek,Same,,Fifteenmile Creek,,2012,Oregon Department of Fish and Wildlife,1,Yes,25775,21962,30484,0.05,,,,0.789,,,0.193,,,0.018,,,,,,,Interim Protocol - Fifteenmile Creek Adult and Juvenile Steelhead Abundance and Distribution,https://www.monitoringresources.org/Document/Protocol/Details/2176,,,,,No,Draft,Sep 21 2017 12:00AM,Pierson et al. 2017,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Sep 21 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30618020301,Yes,Aug 24 2018 10:34AM,Aug 24 2018 10:35AM,Aug 24 2018  6:55PM,Feb  8 2019 10:00PM,Age Data,,18F2E1C8-5A12-4EDC-9B7F-0598B22F6BBD
Steelhead,Winter,Interior Columbia,Steelhead (Middle Columbia River DPS),Cascades Eastern Slope Tributaries,60,251,Fifteenmile Creek,Fifteenmile Creek - winter Steelhead,Steelhead (Middle Columbia River DPS) Fifteenmile Creek - winter,Fifteenmile Subbasin Winter Steelhead,Fifteenmile Creek,Same,,Fifteenmile Creek,,2011,Oregon Department of Fish and Wildlife,1,Yes,25817,21296,31414,0.05,,,,0.803,,,0.193,,,0.004,,,,,,,Interim Protocol - Fifteenmile Creek Adult and Juvenile Steelhead Abundance and Distribution,https://www.monitoringresources.org/Document/Protocol/Details/2176,,,,,No,Draft,Sep 21 2017 12:00AM,Pierson et al. 2017,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Sep 21 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30618020301,Yes,Aug 24 2018 10:34AM,Aug 24 2018 10:35AM,Aug 24 2018  6:55PM,Feb  8 2019 10:00PM,Age Data,,0106C35F-2143-447B-91CD-8F90EA8E905B
Steelhead,Winter,Interior Columbia,Steelhead (Middle Columbia River DPS),Cascades Eastern Slope Tributaries,60,251,Fifteenmile Creek,Fifteenmile Creek - winter Steelhead,Steelhead (Middle Columbia River DPS) Fifteenmile Creek - winter,Fifteenmile Subbasin Winter Steelhead,Fifteenmile Creek,Same,,Fifteenmile Creek,,2010,Oregon Department of Fish and Wildlife,1,Yes,26972,23361,31197,0.05,,,,,,,,,,,,,,,,,Interim Protocol - Fifteenmile Creek Adult and Juvenile Steelhead Abundance and Distribution,https://www.monitoringresources.org/Document/Protocol/Details/2176,,,,,No,Draft,Sep 21 2017 12:00AM,Pierson et al. 2017,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Sep 21 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30618020301,Yes,Aug 24 2018 10:36AM,Aug 24 2018 10:36AM,Aug 24 2018  6:55PM,Feb  8 2019 10:00PM,HLI only,,EFF5E859-CB75-4725-B419-B71FBB5673E9
Steelhead,Winter,Interior Columbia,Steelhead (Middle Columbia River DPS),Cascades Eastern Slope Tributaries,60,251,Fifteenmile Creek,Fifteenmile Creek - winter Steelhead,Steelhead (Middle Columbia River DPS) Fifteenmile Creek - winter,Fifteenmile Subbasin Winter Steelhead,Fifteenmile Creek,Same,,Fifteenmile Creek,,2009,Oregon Department of Fish and Wildlife,1,Yes,16549,15223,18016,0.05,,,,,,,,,,,,,,,,,Interim Protocol - Fifteenmile Creek Adult and Juvenile Steelhead Abundance and Distribution,https://www.monitoringresources.org/Document/Protocol/Details/2176,,,,,No,Draft,Sep 21 2017 12:00AM,Pierson et al. 2017,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Sep 21 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30618020301,Yes,Aug 24 2018 10:35AM,Aug 24 2018 10:35AM,Aug 24 2018  6:55PM,Feb  8 2019 10:00PM,HLI only,,4631D35F-F0B7-40AD-9926-7E0800F22C3C
Steelhead,Winter,Interior Columbia,Steelhead (Middle Columbia River DPS),Cascades Eastern Slope Tributaries,60,251,Fifteenmile Creek,Fifteenmile Creek - winter Steelhead,Steelhead (Middle Columbia River DPS) Fifteenmile Creek - winter,Fifteenmile Subbasin Winter Steelhead,Fifteenmile Creek,Same,,Fifteenmile Creek,,2008,Oregon Department of Fish and Wildlife,1,Yes,7905,6953,9016,0.05,,,,,,,,,,,,,,,,,Interim Protocol - Fifteenmile Creek Adult and Juvenile Steelhead Abundance and Distribution,https://www.monitoringresources.org/Document/Protocol/Details/2176,,,,,No,Draft,Sep 21 2017 12:00AM,Pierson et al. 2017,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Sep 21 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30618020301,Yes,Aug 24 2018 10:35AM,Aug 24 2018 10:35AM,Aug 24 2018  6:55PM,Feb  8 2019 10:00PM,HLI only,,69A1F990-75DF-48EF-BE59-FC26C0B9A4F3
Steelhead,Winter,Interior Columbia,Steelhead (Middle Columbia River DPS),Cascades Eastern Slope Tributaries,60,251,Fifteenmile Creek,Fifteenmile Creek - winter Steelhead,Steelhead (Middle Columbia River DPS) Fifteenmile Creek - winter,Fifteenmile Subbasin Winter Steelhead,Fifteenmile Creek,Same,,Fifteenmile Creek,,2007,Oregon Department of Fish and Wildlife,1,Yes,7436,4200,13349,0.05,,,,,,,,,,,,,,,,,Interim Protocol - Fifteenmile Creek Adult and Juvenile Steelhead Abundance and Distribution,https://www.monitoringresources.org/Document/Protocol/Details/2176,,,,,No,Draft,Sep 21 2017 12:00AM,Pierson et al. 2017,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Sep 21 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30618020301,Yes,Aug 24 2018 10:35AM,Aug 24 2018 10:36AM,Aug 24 2018  6:55PM,Feb  8 2019 10:00PM,HLI only,,AD87BEEF-4EFD-421D-B734-7B51E9E4F7B7
Steelhead,Summer,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,65,253,John Day River Upper Mainstem,John Day River Upper Mainstem - summer Steelhead,Steelhead (Middle Columbia River DPS) John Day River Upper Mainstem - summer,Upper John Day Summer Steelhead,John Day River Upper Mainstem Summer Steelhead,Portion,Portion of population above the screw trap at rm xxx.,John Day Dam,,2017,Oregon Department of Fish and Wildlife,1,Yes,29937,,,,,,,,,,,,,,,,,,,,Interim Protocol - Fifteenmile Creek Adult and Juvenile Steelhead Abundance and Distribution,https://www.monitoringresources.org/Document/Protocol/Details/456,,Used fall migrant survival from the Middle Fork John Day trap. Spring migrant survival estimated from Middle Fork/Mainstem John Day regression.,,,No,Draft,Feb 16 2018 12:00AM,,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Feb 16 2018 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30618010311,Yes,Aug 24 2018 10:35AM,Aug 24 2018 10:36AM,Aug 24 2018  6:55PM,Feb  8 2019 10:00PM,HLI only,,D6874E1B-1C5C-4081-AA93-83A7DB5FD0A2
Steelhead,Summer,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,65,253,John Day River Upper Mainstem,John Day River Upper Mainstem - summer Steelhead,Steelhead (Middle Columbia River DPS) John Day River Upper Mainstem - summer,Upper John Day Summer Steelhead,John Day River Upper Mainstem Summer Steelhead,Portion,Portion of population above the screw trap at rm xxx.,John Day Dam,,2016,Oregon Department of Fish and Wildlife,1,Yes,22567,,,,,,,,,,,,,,,,,,,,Interim Protocol - Fifteenmile Creek Adult and Juvenile Steelhead Abundance and Distribution,https://www.monitoringresources.org/Document/Protocol/Details/456,,Used fall migrant survival from the Middle Fork John Day trap. Spring migrant survival estimated from Middle Fork/Mainstem John Day regression.,,,No,Draft,Feb 16 2018 12:00AM,,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Feb 16 2018 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30618010311,Yes,Aug 24 2018 10:36AM,Aug 24 2018 10:36AM,Aug 24 2018  6:55PM,Feb  8 2019 10:00PM,HLI only,,E6CE4EF1-AEAF-41A2-9392-296D6B7B4570
Steelhead,Summer,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,65,253,John Day River Upper Mainstem,John Day River Upper Mainstem - summer Steelhead,Steelhead (Middle Columbia River DPS) John Day River Upper Mainstem - summer,Upper John Day Summer Steelhead,John Day River Upper Mainstem Summer Steelhead,Portion,Portion of population above the screw trap at rm xxx.,John Day Dam,,2015,Oregon Department of Fish and Wildlife,1,Yes,5638,,,,,,,,,,,,,,,,,,,,Interim Protocol - Fifteenmile Creek Adult and Juvenile Steelhead Abundance and Distribution,https://www.monitoringresources.org/Document/Protocol/Details/456,,Used fall migrant survival from the Middle Fork John Day trap.,,,No,Draft,Feb 16 2018 12:00AM,,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Feb 16 2018 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30618010311,Yes,Aug 24 2018 10:36AM,Aug 24 2018 10:36AM,Aug 24 2018  6:55PM,Feb  8 2019 10:00PM,HLI only,,EE3A87F6-9BC4-4DFF-BF69-EDC06F80DA4E
Steelhead,Summer,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,65,253,John Day River Upper Mainstem,John Day River Upper Mainstem - summer Steelhead,Steelhead (Middle Columbia River DPS) John Day River Upper Mainstem - summer,Upper John Day Summer Steelhead,John Day River Upper Mainstem Summer Steelhead,Portion,Portion of population above the screw trap at rm xxx.,John Day Dam,,2014,Oregon Department of Fish and Wildlife,1,Yes,16325,,,,,,,,,,,,,,,,,,,,Interim Protocol - Fifteenmile Creek Adult and Juvenile Steelhead Abundance and Distribution,https://www.monitoringresources.org/Document/Protocol/Details/456,,Used fall migrant survival from the Middle Fork John Day trap. Spring migrant survival estimated from Middle Fork/Mainstem John Day regression.,,,No,Draft,Feb 16 2018 12:00AM,,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Feb 16 2018 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30618010311,Yes,Aug 24 2018 10:34AM,Aug 24 2018 10:35AM,Aug 24 2018  6:55PM,Feb  8 2019 10:00PM,HLI only,,16E6C050-BBFA-471B-BD91-E68D0ADCB9C4
Steelhead,Summer,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,65,253,John Day River Upper Mainstem,John Day River Upper Mainstem - summer Steelhead,Steelhead (Middle Columbia River DPS) John Day River Upper Mainstem - summer,Upper John Day Summer Steelhead,John Day River Upper Mainstem Summer Steelhead,Portion,Portion of population above the screw trap at rm xxx.,John Day Dam,,2013,Oregon Department of Fish and Wildlife,1,Yes,26239,,,,,,,,,,,,,,,,,,,,Interim Protocol - Fifteenmile Creek Adult and Juvenile Steelhead Abundance and Distribution,https://www.monitoringresources.org/Document/Protocol/Details/456,,Used fall migrant survival from the Middle Fork John Day trap. Spring migrant survival estimated from Middle Fork/Mainstem John Day regression.,,,No,Draft,Feb 16 2018 12:00AM,,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Feb 16 2018 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30618010311,Yes,Aug 24 2018 10:34AM,Aug 24 2018 10:35AM,Aug 24 2018  6:55PM,Feb  8 2019 10:00PM,HLI only,,28F289E9-1750-40B1-87A6-19493A71D8B2
Steelhead,Summer,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,65,253,John Day River Upper Mainstem,John Day River Upper Mainstem - summer Steelhead,Steelhead (Middle Columbia River DPS) John Day River Upper Mainstem - summer,Upper John Day Summer Steelhead,John Day River Upper Mainstem Summer Steelhead,Portion,Portion of population above the screw trap at rm xxx.,John Day Dam,,2012,Oregon Department of Fish and Wildlife,1,Yes,30725,,,,,,,,,,,,,,,,,,,,Interim Protocol - Fifteenmile Creek Adult and Juvenile Steelhead Abundance and Distribution,https://www.monitoringresources.org/Document/Protocol/Details/456,,Used fall migrant survival from the Middle Fork John Day trap. Spring migrant survival estimated from Middle Fork/Mainstem John Day regression.,,,No,Draft,Feb 16 2018 12:00AM,,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Feb 16 2018 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30618010311,Yes,Aug 24 2018 10:35AM,Aug 24 2018 10:35AM,Aug 24 2018  6:55PM,Feb  8 2019 10:00PM,HLI only,,3C9809EE-7859-4FB8-BEE9-E86CCD071EB0
Steelhead,Summer,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,65,253,John Day River Upper Mainstem,John Day River Upper Mainstem - summer Steelhead,Steelhead (Middle Columbia River DPS) John Day River Upper Mainstem - summer,Upper John Day Summer Steelhead,John Day River Upper Mainstem Summer Steelhead,Portion,Portion of population above the screw trap at rm xxx.,John Day Dam,,2011,Oregon Department of Fish and Wildlife,1,Yes,30555,,,,,,,,,,,,,,,,,,,,Interim Protocol - Fifteenmile Creek Adult and Juvenile Steelhead Abundance and Distribution,https://www.monitoringresources.org/Document/Protocol/Details/456,,Used fall migrant survival from the Middle Fork John Day trap.,,,No,Draft,Feb 16 2018 12:00AM,,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Feb 16 2018 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30618010311,Yes,Aug 24 2018 10:35AM,Aug 24 2018 10:36AM,Aug 24 2018  6:55PM,Feb  8 2019 10:00PM,HLI only,,98DB8329-406D-49B6-ADBF-5C264BB365FA
Steelhead,Summer,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,65,253,John Day River Upper Mainstem,John Day River Upper Mainstem - summer Steelhead,Steelhead (Middle Columbia River DPS) John Day River Upper Mainstem - summer,Upper John Day Summer Steelhead,John Day River Upper Mainstem Summer Steelhead,Portion,Portion of population above the screw trap at rm xxx.,John Day Dam,,2010,Oregon Department of Fish and Wildlife,1,Yes,14937.996,,,,,,,,,,,,,,,,,,,,Interim Protocol - Fifteenmile Creek Adult and Juvenile Steelhead Abundance and Distribution,https://www.monitoringresources.org/Document/Protocol/Details/456,,Used fall migrant survival from the Middle Fork John Day trap.,,,No,Draft,Feb 16 2018 12:00AM,,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Feb 16 2018 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30618010311,Yes,Aug 24 2018 10:35AM,Aug 24 2018 10:35AM,Aug 24 2018  6:55PM,Feb  8 2019 10:00PM,HLI only,,4C088D4B-C933-4391-922F-69FA44BAFD98
