COMMONNAME,RUN,RECOVERYDOMAIN,ESU_DPS,MAJORPOPGROUP,POPID,NMFS_POPID,LOCATIONNAME,POPULATIONNAME,ESAPOPNAME,CBFWAPOPNAME,COMMONPOPNAME,POPFIT,POPFITNOTES,SMOLTLOCATION,SMOLTDEF,SMOLTLOCPTCODE,ADULTLOCATION,SMOLTTOADULTLOCS,SARTYPE,SCOPEOFINFERENCE,OUTMIGRATIONYEAR,TRTMETHOD,CONTACTAGY,CONTACTAGENCY,METHODNUMBER,BESTVALUE,SAR,SARLOWERLIMIT,SARUPPERLIMIT,SARALPHA,RETURNSMISSING,RETURNSMISSINGEXPLANATION,REARINGTYPE,TSO,TSOLOWERLIMIT,TSOUPPERLIMIT,TSOALPHA,TAR,TARLOWERLIMIT,TARUPPERLIMIT,TARALPHA,RETURNDEF,HARVESTADJ,OCEANHARVEST,MAINSTEMHARVEST,TRIBHARVEST,BROODSTOCKREMOVED,PROTMETHNAME,PROTMETHURL,PROTMETHDOCUMENTATION,METHODADJUSTMENTS,OTHERDATASOURCES,COMMENTS,NULLRECORD,DATASTATUS,LASTUPDATED,INDICATORLOCATION,METRICLOCATION,MEASURELOCATION,CONTACTPERSONFIRST,CONTACTPERSONLAST,CONTACTPHONE,CONTACTEMAIL,METACOMMENTS,SUBMITAGENCY,REFID,UPDDATE,DATAENTRY,DATAENTRYNOTES,COMPILERRECORDID,PUBLISH,SNLOADDATE,VALIDATIONDATE,LASTMODIFIEDDATE,DOWNLOADDATE,DISPLAYNOTE,HLI_LASTUPDATED,ID
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,8,66,Grande Ronde River Upper Mainstem,Grande Ronde River Upper Mainstem - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",Upper Grande Ronde Spring Chinook,Upper Grande Ronde spring Chinook,Same,,Grande Ronde Upper Mainstem,Juveniles leaving population boundary,,Grande Ronde Upper Mainstem,From Grande Ronde Upper Mainstem to Grande Ronde Upper Mainstem,Including jacks,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",2012,Yes,ODFW,Oregon Department of Fish and Wildlife,1,Yes,1.275923,,,,No,,Natural,66070,,,,843,,,,Returns to population boundary,Tributaries,,,2,69,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://nrimp.dfw.state.or.us/DataClearinghouse/default.aspx?p=202&XMLname=1151.xml,,,Confederated Tribes of the Umatilla Indian Reservation,"Smolts estimated as equivelants and trapped at multiple locations and times, see methods for details.",No,Reviewed,May  8 2018 12:00AM,,,Smolt trap counts and weir counts located at http://snq.streamnet.org/,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise the data at any time.,ODFW,,Jan 23 2019 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060319,Yes,Sep 20 2017  4:03PM,Jan 24 2019 12:19PM,Jan 24 2019 12:19PM,Feb  8 2019 10:00PM,Metrics,Jan 24 2019 12:19PM,AB6DAE4F-1DAE-4C51-B4E0-D02BC6324BC2
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,8,66,Grande Ronde River Upper Mainstem,Grande Ronde River Upper Mainstem - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",Upper Grande Ronde Spring Chinook,Upper Grande Ronde spring Chinook,Same,,Grande Ronde Upper Mainstem,Juveniles leaving population boundary,,Grande Ronde Upper Mainstem,From Grande Ronde Upper Mainstem to Grande Ronde Upper Mainstem,Including jacks,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",2011,Yes,ODFW,Oregon Department of Fish and Wildlife,1,Yes,1.607794,,,,No,,Natural,20836,,,,335,,,,Returns to population boundary,Tributaries,,,0,23,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://nrimp.dfw.state.or.us/DataClearinghouse/default.aspx?p=202&XMLname=1151.xml,,,Confederated Tribes of the Umatilla Indian Reservation,"Smolts estimated as equivelants and trapped at multiple locations and times, see methods for details.",No,Reviewed,Oct 10 2016 12:00AM,,,Smolt trap counts and weir counts located at http://snq.streamnet.org/,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise the data at any time.,ODFW,,Sep  8 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060319,Yes,Aug 10 2016  2:36PM,Oct 19 2017 10:24AM,Dec 19 2017 12:40PM,Feb  8 2019 10:00PM,Metrics,Oct 19 2017 10:24AM,BFC588E9-AFEE-4D13-8709-A5431183E7D6
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,8,66,Grande Ronde River Upper Mainstem,Grande Ronde River Upper Mainstem - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",Upper Grande Ronde Spring Chinook,Upper Grande Ronde spring Chinook,Same,,Grande Ronde Upper Mainstem,Juveniles leaving population boundary,,Grande Ronde Upper Mainstem,From Grande Ronde Upper Mainstem to Grande Ronde Upper Mainstem,Including jacks,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",2010,Yes,ODFW,Oregon Department of Fish and Wildlife,1,Yes,1.466655,,,,No,,Natural,22432,,,,329,,,,Returns to population boundary,Tributaries,,,0,82,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://nrimp.dfw.state.or.us/DataClearinghouse/default.aspx?p=202&XMLname=1151.xml,,,Confederated Tribes of the Umatilla Indian Reservation,"Smolts estimated as equivelants and trapped at multiple locations and times, see methods for details.",No,Reviewed,Oct 10 2016 12:00AM,,,Smolt trap counts and weir counts located at http://snq.streamnet.org/,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise the data at any time.,ODFW,,Sep  8 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060319,Yes,Aug 10 2016  2:36PM,Oct 19 2017 10:24AM,Dec 19 2017 12:40PM,Feb  8 2019 10:00PM,Metrics,Oct 19 2017 10:24AM,9F67D224-D0C9-4056-AF1E-D25A08E5B485
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,8,66,Grande Ronde River Upper Mainstem,Grande Ronde River Upper Mainstem - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",Upper Grande Ronde Spring Chinook,Upper Grande Ronde spring Chinook,Same,,Grande Ronde Upper Mainstem,Juveniles leaving population boundary,,Grande Ronde Upper Mainstem,From Grande Ronde Upper Mainstem to Grande Ronde Upper Mainstem,Including jacks,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",2008,Yes,ODFW,Oregon Department of Fish and Wildlife,1,Yes,1.387861,,,,No,,Natural,10808,,,,150,,,,Returns to population boundary,Tributaries,,,1,35,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://nrimp.dfw.state.or.us/DataClearinghouse/default.aspx?p=202&XMLname=1151.xml,,,Confederated Tribes of the Umatilla Indian Reservation,"Smolts estimated as equivelants and trapped at multiple locations and times, see methods for details.",No,Reviewed,Oct 10 2016 12:00AM,,,Smolt trap counts and weir counts located at http://snq.streamnet.org/,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise the data at any time.,ODFW,,Sep  8 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060319,Yes,Aug 10 2016  2:36PM,Oct 19 2017 10:24AM,Dec 19 2017 12:40PM,Feb  8 2019 10:00PM,Metrics,Oct 19 2017 10:24AM,E3BA658D-84F3-4721-94E0-2CA8A88DE1D4
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,8,66,Grande Ronde River Upper Mainstem,Grande Ronde River Upper Mainstem - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",Upper Grande Ronde Spring Chinook,Upper Grande Ronde spring Chinook,Same,,Grande Ronde Upper Mainstem,Juveniles leaving population boundary,,Grande Ronde Upper Mainstem,From Grande Ronde Upper Mainstem to Grande Ronde Upper Mainstem,Including jacks,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",2007,Yes,ODFW,Oregon Department of Fish and Wildlife,1,Yes,0.6435513,,,,No,,Natural,15228,,,,98,,,,Returns to population boundary,Tributaries,,,0,17,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://nrimp.dfw.state.or.us/DataClearinghouse/default.aspx?p=202&XMLname=1151.xml,,,Confederated Tribes of the Umatilla Indian Reservation,"Smolts estimated as equivelants and trapped at multiple locations and times, see methods for details.",No,Reviewed,Oct 10 2016 12:00AM,,,Smolt trap counts and weir counts located at http://snq.streamnet.org/,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise the data at any time.,ODFW,,Sep  8 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060319,Yes,Aug 10 2016  2:36PM,Oct 19 2017 10:24AM,Dec 19 2017 12:40PM,Feb  8 2019 10:00PM,Metrics,Oct 19 2017 10:24AM,CB25DCA3-4E2F-4BAB-AE07-C420C3E9D7E4
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,8,66,Grande Ronde River Upper Mainstem,Grande Ronde River Upper Mainstem - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",Upper Grande Ronde Spring Chinook,Upper Grande Ronde spring Chinook,Same,,Grande Ronde Upper Mainstem,Juveniles leaving population boundary,,Grande Ronde Upper Mainstem,From Grande Ronde Upper Mainstem to Grande Ronde Upper Mainstem,Including jacks,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",2006,Yes,ODFW,Oregon Department of Fish and Wildlife,1,Yes,0.214787,,,,No,,Natural,33056,,,,71,,,,Returns to population boundary,Tributaries,,,0,13,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://nrimp.dfw.state.or.us/DataClearinghouse/default.aspx?p=202&XMLname=1151.xml,,,Confederated Tribes of the Umatilla Indian Reservation,"Smolts estimated as equivelants and trapped at multiple locations and times, see methods for details.",No,Reviewed,Oct 10 2016 12:00AM,,,Smolt trap counts and weir counts located at http://snq.streamnet.org/,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise the data at any time.,ODFW,,Sep  8 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060319,Yes,Aug 10 2016  2:36PM,Oct 19 2017 10:24AM,Dec 19 2017 12:40PM,Feb  8 2019 10:00PM,Metrics,Oct 19 2017 10:24AM,55FFBE20-645D-48A9-9DE0-EA8C48D7B4CE
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,8,66,Grande Ronde River Upper Mainstem,Grande Ronde River Upper Mainstem - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",Upper Grande Ronde Spring Chinook,Upper Grande Ronde spring Chinook,Same,,Grande Ronde Upper Mainstem,Juveniles leaving population boundary,,Grande Ronde Upper Mainstem,From Grande Ronde Upper Mainstem to Grande Ronde Upper Mainstem,Including jacks,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",2005,Yes,ODFW,Oregon Department of Fish and Wildlife,1,Yes,0.6646309,,,,No,,Natural,5567,,,,37,,,,Returns to population boundary,Tributaries,,,0,14,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://nrimp.dfw.state.or.us/DataClearinghouse/default.aspx?p=202&XMLname=1151.xml,,,Confederated Tribes of the Umatilla Indian Reservation,"Smolts estimated as equivelants and trapped at multiple locations and times, see methods for details.",No,Reviewed,Oct 10 2016 12:00AM,,,Smolt trap counts and weir counts located at http://snq.streamnet.org/,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise the data at any time.,ODFW,,Sep  8 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060319,Yes,Aug 10 2016  2:36PM,Oct 19 2017 10:24AM,Dec 19 2017 11:38AM,Feb  8 2019 10:00PM,Metrics,,8D8A21AA-6BA2-4C19-A02A-B4F3971AEE11
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,8,66,Grande Ronde River Upper Mainstem,Grande Ronde River Upper Mainstem - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",Upper Grande Ronde Spring Chinook,Upper Grande Ronde spring Chinook,Same,,Grande Ronde Upper Mainstem,Juveniles leaving population boundary,,Grande Ronde Upper Mainstem,From Grande Ronde Upper Mainstem to Grande Ronde Upper Mainstem,Including jacks,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",2004,Yes,ODFW,Oregon Department of Fish and Wildlife,1,Yes,1.400744,,,,No,,Natural,4569,,,,64,,,,Returns to population boundary,Tributaries,,,0,32,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://nrimp.dfw.state.or.us/DataClearinghouse/default.aspx?p=202&XMLname=1151.xml,,,Confederated Tribes of the Umatilla Indian Reservation,"Smolts estimated as equivelants and trapped at multiple locations and times, see methods for details.",No,Reviewed,Oct 10 2016 12:00AM,,,Smolt trap counts and weir counts located at http://snq.streamnet.org/,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise the data at any time.,ODFW,,Sep  8 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060319,Yes,Aug 10 2016  2:36PM,Oct 19 2017 10:23AM,Dec 19 2017 11:38AM,Feb  8 2019 10:00PM,Metrics,,31D0080B-A521-4462-B9C9-FD889A4A7458
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,8,66,Grande Ronde River Upper Mainstem,Grande Ronde River Upper Mainstem - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",Upper Grande Ronde Spring Chinook,Upper Grande Ronde spring Chinook,Same,,Grande Ronde Upper Mainstem,Juveniles leaving population boundary,,Grande Ronde Upper Mainstem,From Grande Ronde Upper Mainstem to Grande Ronde Upper Mainstem,Including jacks,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",2003,Yes,ODFW,Oregon Department of Fish and Wildlife,1,Yes,0.4764173,,,,No,,Natural,4198,,,,20,,,,Returns to population boundary,Tributaries,,,0,5,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://nrimp.dfw.state.or.us/DataClearinghouse/default.aspx?p=202&XMLname=1151.xml,,,Confederated Tribes of the Umatilla Indian Reservation,"Smolts estimated as equivelants and trapped at multiple locations and times, see methods for details.",No,Reviewed,Oct 10 2016 12:00AM,,,Smolt trap counts and weir counts located at http://snq.streamnet.org/,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise the data at any time.,ODFW,,Sep  8 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060319,Yes,Aug 10 2016  2:36PM,Oct 19 2017 10:24AM,Dec 19 2017 11:38AM,Feb  8 2019 10:00PM,Metrics,,BDB16813-F1C1-4F3C-9457-7AF0131A05F8
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,8,66,Grande Ronde River Upper Mainstem,Grande Ronde River Upper Mainstem - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",Upper Grande Ronde Spring Chinook,Upper Grande Ronde spring Chinook,Same,,Grande Ronde Upper Mainstem,Juveniles leaving population boundary,,Grande Ronde Upper Mainstem,From Grande Ronde Upper Mainstem to Grande Ronde Upper Mainstem,Including jacks,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",2002,Yes,ODFW,Oregon Department of Fish and Wildlife,1,Yes,0.6227235,,,,No,,Natural,8511,,,,53,,,,Returns to population boundary,Tributaries,,,0,20,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://nrimp.dfw.state.or.us/DataClearinghouse/default.aspx?p=202&XMLname=1151.xml,,,Confederated Tribes of the Umatilla Indian Reservation,"Smolts estimated as equivelants and trapped at multiple locations and times, see methods for details.",No,Reviewed,Sep  8 2017 12:00AM,,,Smolt trap counts and weir counts located at http://snq.streamnet.org/,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise the data at any time.,ODFW,,Sep  8 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060319,Yes,Aug 10 2016  2:37PM,Oct 19 2017 10:24AM,Dec 19 2017 12:39PM,Feb  8 2019 10:00PM,Metrics,Oct 19 2017 10:24AM,FE346FE0-BBBB-4D0E-8030-6F3431C61596
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,8,66,Grande Ronde River Upper Mainstem,Grande Ronde River Upper Mainstem - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",Upper Grande Ronde Spring Chinook,Upper Grande Ronde spring Chinook,Same,,Grande Ronde Upper Mainstem,Juveniles leaving population boundary,,Grande Ronde Upper Mainstem,From Grande Ronde Upper Mainstem to Grande Ronde Upper Mainstem,Including jacks,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",2000,Yes,ODFW,Oregon Department of Fish and Wildlife,1,Yes,2.198961,,,,No,,Natural,13279,,,,292,,,,Returns to population boundary,Tributaries,,,0,105,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://nrimp.dfw.state.or.us/DataClearinghouse/default.aspx?p=202&XMLname=1151.xml,,,Confederated Tribes of the Umatilla Indian Reservation,"Smolts estimated as equivelants and trapped at multiple locations and times, see methods for details.",No,Reviewed,Sep  8 2017 12:00AM,,,Smolt trap counts and weir counts located at http://snq.streamnet.org/,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise the data at any time.,ODFW,,Sep  8 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060319,Yes,Aug 10 2016  2:37PM,Oct 19 2017 10:24AM,Dec 19 2017 12:39PM,Feb  8 2019 10:00PM,Metrics,Oct 19 2017 10:24AM,E5140A6A-71A7-4FA3-B74D-0E1665C6663C
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,8,66,Grande Ronde River Upper Mainstem,Grande Ronde River Upper Mainstem - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",Upper Grande Ronde Spring Chinook,Upper Grande Ronde spring Chinook,Same,,Grande Ronde Upper Mainstem,Juveniles leaving population boundary,,Grande Ronde Upper Mainstem,From Grande Ronde Upper Mainstem to Grande Ronde Upper Mainstem,Including jacks,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",1999,Yes,ODFW,Oregon Department of Fish and Wildlife,1,Yes,0.7332454,,,,No,,Natural,13638,,,,100,,,,Returns to population boundary,Tributaries,,,0,32,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://nrimp.dfw.state.or.us/DataClearinghouse/default.aspx?p=202&XMLname=1151.xml,,,Confederated Tribes of the Umatilla Indian Reservation,"Smolts estimated as equivelants and trapped at multiple locations and times, see methods for details.",No,Reviewed,Sep  8 2017 12:00AM,,,Smolt trap counts and weir counts located at http://snq.streamnet.org/,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise the data at any time.,ODFW,,Sep  8 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060319,Yes,Aug 10 2016  2:36PM,Oct 19 2017 10:24AM,Dec 19 2017 12:39PM,Feb  8 2019 10:00PM,Metrics,Oct 19 2017 10:24AM,8CD749C2-60F1-4F45-8F95-F5A5C12AAB37
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,8,66,Grande Ronde River Upper Mainstem,Grande Ronde River Upper Mainstem - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",Upper Grande Ronde Spring Chinook,Upper Grande Ronde spring Chinook,Same,,Grande Ronde Upper Mainstem,Juveniles leaving population boundary,,Grande Ronde Upper Mainstem,From Grande Ronde Upper Mainstem to Grande Ronde Upper Mainstem,Including jacks,"Salmon, Chinook (Snake River spring/summer-run ESU) Grande Ronde River Upper Mainstem - spring",1998,Yes,ODFW,Oregon Department of Fish and Wildlife,1,Yes,0.9703691,,,,No,,Natural,5771,,,,56,,,,Returns to population boundary,Tributaries,,,0,4,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://nrimp.dfw.state.or.us/DataClearinghouse/default.aspx?p=202&XMLname=1151.xml,,,Confederated Tribes of the Umatilla Indian Reservation,"Smolts estimated as equivelants and trapped at multiple locations and times, see methods for details.",No,Reviewed,Sep  8 2017 12:00AM,,,Smolt trap counts and weir counts located at http://snq.streamnet.org/,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise the data at any time.,ODFW,,Sep  8 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060319,Yes,Aug 10 2016  2:36PM,Oct 19 2017 10:24AM,Dec 19 2017 12:39PM,Feb  8 2019 10:00PM,Metrics,Oct 19 2017 10:24AM,5C3F5AAE-B117-4904-9E80-E38CBC065E0C
